,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ZAF,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ZAF,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ZAF,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ZAF,T Patent ROW
RP_KOR,-4.381002279563173e-05,0.0008766432131235291,-0.00011237616065307154,0.003124416076912828,0.0021255237416528683,5.8218860787828675e-06,-3.385652670440109e-06,0.0003093806201570626,-6.219492563352969e-05,-0.0008554290239853879,-3.941127915130238e-06,-7.901744964178281e-05,-7.393616034856443e-05,-3.9370499266278e-05,-0.0002170718200933397,-6.583391702452701e-05,-6.757184747463452e-05,-5.972673554011099e-05,8.740346312818836e-05,0.00032202067281938973,-0.00016999516947391324,-0.0002866474136820063,-0.0003017391014786819,-0.0001305729462119931,-0.0003000622272297804,-7.477031559899316e-05,-0.00014981788248658034,-0.00023548203168688442,-0.00022473618323637368,-0.00013393168673270228,-0.0002124209960968626,1.3322676295501878e-14,-3.889666366774236e-12,1.1102230246251565e-15,-1.9261814365734153e-11,1.3322676295501878e-14,7.294165271787278e-13,-2.631228568361621e-13,-3.752276267476873e-10,-2.025601908428598e-12,-1.1867729021730611e-11,-6.734057755863887e-12,2.4424906541753444e-13,5.788437874576502e-06,5.497370462181905e-06,5.5379840435687555e-06,5.150417061727808e-06,4.005283065211529e-06,2.615739684852514e-06,3.0545062279507817e-06,5.544746833896497e-06,4.44153547052295e-06,4.721980635391532e-06,3.893649651587339e-06,3.195288478252678e-06
RP_RUS,-3.507351935716496e-05,0.0007679907017787979,-0.00020465683511938781,0.0030168674307506915,0.0019016129154503236,-0.00018855398160044778,-6.862838418109085e-06,0.0003548075213388735,-5.845196961229426e-05,-0.0007828847501606395,-2.753744646755152e-06,-7.225609604144534e-05,-6.764241274659355e-05,-3.581244752803858e-05,-8.276827144215737e-05,-6.736192716183531e-05,-6.177396108975053e-05,-5.4564978306803624e-05,8.009344842241362e-05,0.00018249710902473737,-0.0002450515071489301,-0.00023147432396397605,-0.0003674987552609865,-0.00015633302275219751,-0.00021400288394535227,-0.0001283851796385349,-0.0002337322282386367,-0.0002141370670449838,-0.0002490779804126264,-0.00015288754910303126,-0.0002915175100054457,1.2212453270876722e-14,-3.5493830097266255e-12,1.1102230246251565e-15,-1.7266188478970435e-11,1.2212453270876722e-14,6.816769371198461e-13,-2.398081733190338e-13,-5.476175068963585e-12,-1.0124817650947193e-09,-1.07286401984652e-11,-5.97688565306953e-12,2.2648549702353193e-13,1.1733384636114508e-05,1.1143381006828434e-05,1.1225704877881881e-05,1.0440092133023882e-05,8.118860250760918e-06,5.302202045198712e-06,6.191720424153502e-06,1.1239684797326177e-05,9.002234601096504e-06,9.571636334637645e-06,7.892579905188768e-06,6.476969951485501e-06
RP_MEX,-4.097633169719561e-05,0.0008957052528746345,-0.00014189745267012555,0.00383459495197358,0.0023286248308240776,0.0001797042892470735,-6.616910221413086e-06,0.0006196407234604351,-7.032121384364931e-05,-0.0009267335053825265,-3.5258128860959914e-06,-8.568655901708411e-05,-8.01383493442831e-05,-4.3728807806453496e-05,-9.87862845214238e-05,-7.133331054787195e-05,-8.414218064911605e-05,-6.469720493618158e-05,9.493536647142697e-05,0.00020445556738413195,-9.030926524822291e-05,-0.0001142083491956214,-0.00016770273929933577,-0.00014517536475244786,-0.00019755763532691706,-5.338504108332032e-05,-8.435190463285114e-05,-0.00024902640226753814,-0.0001951170213004838,-0.0001472656430656638,-0.00013903564439421423,1.4432899320127035e-14,-4.2543746303636e-12,1.1102230246251565e-15,-2.1533885785629536e-11,1.3322676295501878e-14,7.649436639667329e-13,-2.892130979148533e-13,-6.541434061091422e-12,-2.279842981067759e-12,-3.98116817290628e-09,-7.686629110992271e-12,2.5979218776228663e-13,1.131292053591082e-05,1.0744059321110555e-05,1.082343342395653e-05,1.0065972833039893e-05,7.827922198222481e-06,5.112198575574212e-06,5.96981624578774e-06,1.0836911903400193e-05,8.6805354748698e-06,9.227980686254966e-06,7.609749101966656e-06,6.244868824278882e-06
RP_ZAF,-9.848512344756699e-05,0.0005369639046393093,-0.00021513671281503388,0.004160713136629468,0.0023552142035354606,0.000325910483459646,-1.8775539908366667e-05,0.0005108826119193388,-0.0001377100270799625,-0.0017867802203769267,-1.1188424021701948e-05,-0.0001629386172030678,-0.00015342809390528345,-8.317793271483964e-05,-0.00019340129008560414,-0.0001358548988855679,-0.0001398371185457048,-0.0001485991407984555,0.00018248342762317016,0.0002843469463342796,-5.191729752662688e-05,-0.0012266243783543018,-7.986018203010037e-05,-0.00029098270113436797,-0.0002593554877244886,-7.059748284965472e-05,-7.217681811444443e-05,-0.00043799968753310825,-0.00032596767146675365,-0.00014688721898858947,5.463679690231871e-05,2.6645352591003757e-14,-8.065770273901762e-12,1.1102230246251565e-15,-3.9122038941741266e-11,2.7755575615628914e-14,1.574296248918472e-12,-5.456746166032644e-13,-1.246613923200357e-11,-4.0678571622265736e-12,-2.4289459332749175e-11,-1.0061064203981118e-08,5.184741524999481e-13,3.2100654514533034e-05,3.0486496841453103e-05,3.071172159030411e-05,2.8562407965448955e-05,2.221188280637776e-05,1.450595624175044e-05,1.69395815985407e-05,3.074996939078645e-05,2.4631196262614452e-05,2.6186449674225898e-05,2.158700120657997e-05,1.771993257460025e-05
RP_ROW,-3.7436545819447e-05,0.0007346094599136599,-1.3923414669547718e-05,0.003525220061828538,0.002382334610968595,-6.107116684805902e-05,-1.14858448607702e-05,0.0005717199288335362,-6.329545965244598e-05,-0.0008397287797579089,-3.0758118918505772e-06,-7.75263576846541e-05,-7.25168203580262e-05,-3.899062441414802e-05,-8.919043847921415e-05,-6.458363824290991e-05,-6.630618987479853e-05,-5.858463933972047e-05,8.571164995530012e-05,0.00024193108231762572,-0.00011567440038273702,-0.000319237189465027,-0.00020678075393576467,-0.00014016178298437154,-0.0001948043807969979,-7.725786497936316e-05,-0.0001252893352543527,-0.00024434037845078027,-0.00022808362780069036,-0.0001404893869133561,-0.00017945768918836702,1.3322676295501878e-14,-3.799738301779598e-12,0.0,-1.8497425813279733e-11,1.3322676295501878e-14,7.349676423018536e-13,-2.575717417130363e-13,-5.874190023291703e-12,-1.9317880628477724e-12,-1.1472489624964055e-11,-6.360467708077522e-12,-2.4501273787613798e-08,1.9637365546998353e-05,1.8649916687651924e-05,1.8787695926780756e-05,1.747286892506139e-05,1.3587979318385734e-05,8.873929814301462e-06,1.0362715102685272e-05,1.8811094371073978e-05,1.5067978159644113e-05,1.6019393637156654e-05,1.3209271420011603e-05,1.0830192217481382e-05
SPFLOW_destination_USA,-0.11830669944795147,0.0014796369736447268,0.6651039067278408,-0.9069158905828556,-0.07296730157050957,-0.10587182410395635,-0.0039522543270520405,-0.005938995932638913,0.6449518437704893,0.6064151850138999,0.5453595005149892,0.6898068452609918,0.5570041034496742,0.9538995629015756,0.9858058167636352,0.6538766117882278,0.6714092667448524,0.8196821448018232,0.5386588504184064,-0.5488209503948838,-0.49030336413091513,-0.48111477213845844,-0.4503580139544172,-0.5701613535301175,-0.5358263732714508,-0.5301933780637563,-0.5002468287957107,-0.5571960640418194,-0.5714272897577127,-0.5997793628094694,-0.4825293920559831,0.0028672959136089027,-0.010070468544806643,3.1649979256309635e-05,-0.005616175389864808,0.0012312444965356661,0.02628757506611512,-0.0010687712714996245,-0.01927716844870586,0.0034638594763425345,0.001117671499230033,-0.004450408576843756,0.013206232179746591,0.009445226306126209,0.002448388593513373,0.006517005256390096,0.007159641579161935,0.00533667481457778,-0.03521108087767899,-0.019335040623852384,-0.001606291968579976,0.001428521235685709,0.003147830074895497,0.01234588916161794,-0.009139684195056952
SPFLOW_destination_EUR,-0.05214231693737248,-6.984817777222485e-05,0.12673584955077533,-0.17423022816701828,0.0007581708025539147,0.04178804192818908,0.0022159653479947305,0.05486645878842622,-0.5637218546022071,0.147921087379842,0.08163783759784438,0.10177818265977856,0.07593798338285773,0.13213423514719436,0.13082131669552743,0.10304564236572666,0.10410854352615018,0.14645393605988155,0.09510198761092159,-0.19179082866887465,-0.27758237200829095,-0.19859967908839815,-0.16930623713672044,-0.19231732943326418,-0.18132417129205547,-0.2109263457808941,-0.20778629408365668,-0.19613648691103214,-0.18763479016696893,-0.20616600074828462,-0.17622531298853106,0.0009500921086813552,0.010873361032671669,1.858281392763672e-05,-0.0014761222708059574,0.0005184135007463286,-0.0013050268860353986,-0.00018490570568463482,-0.0014628336368172068,-0.0023523579871115308,-0.0026978198984201063,-0.005531077066904255,-0.0010911851767031466,-0.002901488998992563,0.0006602270939781718,-0.00359666210544507,-0.0018803756152308004,-0.0023339418848850046,-0.0012387880652126038,-0.0025323999208004544,-0.0034880541865467407,-0.0009630293116946742,-0.000886688934000901,0.00469499833676057,-0.0023638890360799802
SPFLOW_destination_JAP,0.02213796010046898,0.0025504998416814306,-0.18429558343127816,0.5776416625379288,0.05712945775610434,0.028715524330049647,-0.0015878093321947118,-0.09785080061218143,0.19574416860321797,-0.375402248494468,0.19610396646039918,0.13129192439897297,0.12969793391701345,0.2080872708976378,0.2116648609031868,0.11386169836566151,0.11678009875442874,0.10763837380291075,0.0902029496126322,0.1082543338685249,0.13449923909334083,0.04773234605668919,0.10185541057593728,0.13031217903853975,0.11847688025142022,0.11422816298190974,0.12534801536706386,0.12989992299063058,0.12908567594105302,0.13801408193823694,0.10637076024735181,4.00679489587219e-12,-2.775313312497474e-09,6.550315845288424e-14,-3.0831073249970586e-08,-3.606998033589548e-10,-5.508146161403715e-09,-2.270883481259034e-10,-3.639462065052612e-09,-1.8734763740368976e-09,-7.752493647039671e-09,-8.323813305288752e-09,4.7120085611140894e-11,0.002716268236876429,0.002579647198877044,0.0025987104131330874,0.002416799281274029,0.001879352288114422,0.0012272702080706743,0.0014331256305755158,0.002601946701696889,0.002084091880889538,0.002215714153941395,0.0018269596226117013,0.0014992312317996248
SPFLOW_destination_CHN,-0.04924434072711814,-0.0014405555264779268,0.11150711492692644,-0.16723097734521186,0.024835307763377834,0.027208042451567493,0.0009624033097244133,0.05970204736281737,0.13518782160855336,0.13483318033728153,-0.6731706187007769,0.13318001277984548,0.0992256582759854,0.1556061417721255,0.16398477626367258,0.13109031161254836,0.1314268230929838,0.1749362502851859,0.12366559999411941,-0.17576040427107364,-0.18835066106752119,-0.2115933692474503,-0.20042631578887138,-0.2183599715080109,-0.20800412385013012,-0.20133668634474133,-0.21434850687870988,-0.2162117031259081,-0.21433775198233862,-0.23303855746516833,-0.19554367118994664,0.0009314613548083717,-0.0011239146549346657,2.011837827553542e-05,0.009828506098862322,0.0009777426063262151,1.8478492656015533e-05,-0.000252593800496026,-0.002784747970026036,-0.0015425405911378975,-0.0017104620193442166,-0.0047471824333678025,0.0007724477076476166,-0.0007775060706433079,-0.0019120401285355193,-0.001546448248166965,0.001112505106737327,-0.0006034936725196616,0.0006915004921470569,-0.0028697193815441224,-0.0020067788455246927,0.0016669125531953988,0.0014039367780516177,0.007157427256477833,-0.00040402933201455493
SPFLOW_destination_BRA,-0.06513667700606574,-4.301071405032886e-05,0.2218485210190302,-0.15428434796085244,-0.0006631956486641277,0.0052833994388934435,-0.0009476144589498636,-0.0017545809180441463,0.09610447843888204,0.13743983037556196,0.05174173900461265,-0.4747989747624948,0.07600572173863895,0.14358090506309762,0.14679894120461112,0.13147042183212165,0.13192394995397483,0.1937431083630592,0.13575596196792938,-0.2661726623944216,-0.26737428423937115,-0.26940627996273225,-0.24273443014045049,-0.2842309154047834,-0.26754356994694695,-0.2761049931699677,-0.2698213741339689,-0.2799669168079122,-0.2806858241403365,-0.2993402566288894,-0.25402546869407794,0.0009588206273380973,0.000423247716014874,1.9538951416819828e-05,0.00022661165554049845,0.0028189384130850037,-0.0006526540650980683,-6.63103337800175e-05,0.0006024640979584994,-0.002029735147913714,-0.0023088270054516524,-0.004951642316162741,-0.0011407049907635747,0.0025143779079883632,0.0017199761970121408,0.0015770238340317988,0.0030033556650865822,0.0026510367350129904,0.0015540598401808658,0.00420367384848741,0.002583996637253172,0.0031683319190412007,0.003519393918858249,0.008323300091033214,0.0005938391887916339
SPFLOW_destination_IND,-0.05605872589077354,-0.00031077524177469673,0.221728531483798,-0.04213023974117103,-0.00835663484349658,0.015520942834165163,0.0007926812628700208,-0.03303404692158729,0.005038330588664763,0.06841530253036132,-0.021085433716974133,0.0455571457036541,-0.516859367255364,0.03899772515014388,0.03849374418528062,0.05313415599885629,0.051226141599645114,0.09828342673551149,0.06426706079202815,-0.23134624645322122,-0.23347662065620056,-0.22813363788015573,-0.21109781873597688,-0.2479862673784633,-0.23442332027971635,-0.239958513657606,-0.23521355576059944,-0.24438764468566354,-0.24569909232430465,-0.26308636417760267,-0.2201817233468084,0.0012504674686286688,-0.0010795484807063493,2.099080736450709e-05,-0.0008000732162305457,0.0017186211362241188,0.0033668935202402217,-1.808454495988432e-05,-0.001906251354391597,-0.0019306486125375555,-0.002401541298476806,-0.0047683556377509095,0.0016190333007815028,-0.0001905334195745345,-0.0016731251717039264,-0.0012678243993335947,0.0002931587370291755,-0.00039179012040702066,0.0026073859554065493,-0.0015755537862260915,-0.0012240126136214835,0.0006977724235313065,0.0009090920503673772,0.005866303137886941,-0.003671231775108086
SPFLOW_destination_CAN,-0.06973791964745069,0.001196006607303568,0.23446941577289326,-0.1585523545510148,0.0004814878909842335,0.011040679293293776,-0.0008934293113493919,-0.0037003110302813447,0.11200523722948219,0.14143362559798756,0.053005302942382704,0.12658884213498145,0.08515465483772466,-0.7030561054416218,0.16090873368316938,0.13093588860829453,0.13118724443501262,0.19438226359532962,0.13671629431205257,-0.2879509896429383,-0.28549043551917785,-0.28649113210396093,-0.2589257606450257,-0.29402261653395934,-0.2796266903531236,-0.31505987736161534,-0.2878755038078984,-0.288768349855838,-0.29508928578971694,-0.3120656016767759,-0.26526386419363446,1.7627677095788385e-10,-4.423278188170343e-08,3.029798634202052e-12,-6.029073135183083e-07,5.597977636995211e-10,-1.421431611303703e-07,2.6616222559283642e-08,-1.015634853995806e-08,-9.260191613513769e-08,-3.136059112396339e-07,-2.8253302197800423e-07,-9.95409760173871e-08,0.0015279974587056877,0.0014511377821424531,0.0014618743659233768,0.0013595349298867188,0.0010572414073350966,0.0006903555096993141,0.0008170562578047047,0.001463691924886712,0.0011723246365402673,0.0012463944687923778,0.0010276109605000805,0.0008433754748549127
SPFLOW_destination_KOR,-0.06746943031124719,0.0007151766426216621,0.21024644625090572,-0.16760194883632618,0.01088651419781872,0.019693490671999214,0.00043697066675951746,0.015163124476940126,0.11720462885564831,0.14721658954031325,0.07773663283013654,0.1389917281326758,0.09425306544683543,0.16891258554034616,-0.7394471732728963,0.14233601313864197,0.14186332431489812,0.2066750326314315,0.14610403853840825,-0.2670347375381543,-0.27048487226866924,-0.27753391765543034,-0.24354410471628063,-0.2895018409438055,-0.2734644834149491,-0.2789425767881709,-0.3081275007608353,-0.28474033025045475,-0.28540674021886203,-0.30828461050872946,-0.2571962333577915,0.0009582013648812282,0.00040559171971543684,1.848290642425532e-05,4.248271467055531e-05,0.0007301428489525641,-0.0007430973041827604,-8.160641478072161e-05,0.018660005524194778,-0.001971632377621435,-0.002233430481645149,-0.004708619193985464,-0.0010742750006581536,0.0001454716785376231,-0.0005896549314149402,-0.000689638489069222,0.0007693098997396675,-0.00011744249417189323,0.00031351905006915537,0.0019104616050913403,0.008236365840873505,0.0011868273168735843,0.0014331102072606683,0.006136853364063777,-0.0007028974332234927
SPFLOW_destination_RUS,-0.029290694384220828,0.0001126253780692199,0.08248094524440974,-0.10869296995726752,0.014746248178196808,0.0057132131235460015,0.00035256751816703513,0.021930311363114185,0.07558404219899617,0.08620603811599792,0.04772394035922778,0.08132210152692054,0.06139328883993267,0.09957747702964315,0.0997877345207876,-0.4249639964816171,0.08131405656104818,0.10791060299443989,0.0719386173875236,-0.11264600809722525,-0.1152470888685253,-0.12084758400314477,-0.10050813317533547,-0.12175204747175927,-0.11445359965749413,-0.11923273239211718,-0.1180922102740678,-0.12026154722716897,-0.1182486015691403,-0.12674752547990942,-0.10935392156249724,7.147615832536758e-12,-2.368737983537983e-09,1.0769163338864018e-13,-1.4526522207347625e-08,7.716050021144838e-12,2.2987611814073716e-10,-1.7049028855353754e-10,-3.3611791128151935e-09,2.909987806276604e-09,-6.927882156837484e-09,-4.398867936572515e-09,8.03479505151472e-11,-0.0006027037901773502,-0.0005723999572027072,-0.0005766275592533621,-0.0005362759414490048,-0.0004170459445129726,-0.0002723649974062381,-0.0003181320736983517,-0.0005773469453229652,-0.00046246580431175133,-0.0004916690673750779,-0.00040542597995407714,-0.0003327088954191426
SPFLOW_destination_MEX,-0.029959351732209982,5.906603887995132e-05,0.08448013799032483,-0.08160208462549279,0.011641387439321749,0.006490201048826583,0.00016910596278063572,0.014738734398732634,0.07075253902449341,0.07114266426573979,0.04421152052363597,0.07601418990993536,0.056609115358344786,0.09027686317714445,0.09351343876452867,0.0758151093939019,-0.44471237985953316,0.10380720970614266,0.07055262186732802,-0.11651684578531774,-0.11792261998020137,-0.12440231864010831,-0.10607058485267273,-0.11840662033406169,-0.11350146775776448,-0.12324118118646255,-0.12133440676527718,-0.12092445311266686,-0.12289894760814879,-0.12786945375512393,-0.11154591975024886,7.382983113757291e-12,-2.5001178904915378e-09,1.1213252548714081e-13,-1.5534014075058167e-08,8.174572130315028e-12,2.551692190877475e-10,-1.684408168500795e-10,-3.4204145071825565e-09,-1.2713108343831436e-09,1.0293471630618e-08,-4.328216673954444e-09,7.519651568088648e-11,-0.0002891013335282189,-0.00027456539554604475,-0.00027659287183623427,-0.0002572370114811706,-0.0002000441608673853,-0.00013064372106852407,-0.00015263276106292079,-0.0002769386051870715,-0.00022183367166472845,-0.0002358372506183759,-0.00019447165946484546,-0.00015958954986128315
SPFLOW_destination_ZAF,-0.03148213199895944,6.409853737454618e-05,0.09049681749490834,-0.13989078625290863,0.008477091239132983,0.0005357779726400391,6.398189614120753e-05,0.023635802267966133,0.07477710185575637,0.10397874328978762,0.04715364926145993,0.08065916746195168,0.058717152911763604,0.10447955488113614,0.10472805347075398,0.07995531138034528,0.08150493863754438,-0.4305390601155784,0.06927516438551384,-0.12445160547794487,-0.12677463517403398,-0.13012699305984698,-0.1115193841111839,-0.1285977162978108,-0.12103252783143059,-0.13080264132140806,-0.12905866317377612,-0.12763740994340633,-0.1298139788395264,-0.1428245548710655,-0.11751428589861002,6.703526622686695e-12,-2.0862095384543977e-09,1.0658141036401503e-13,-1.2858241693614048e-08,7.627232179174825e-12,9.278955381830656e-10,-1.2285839012804445e-10,-2.7118784995394662e-09,-1.3425721645532462e-09,-6.938017382829287e-09,2.015099198615644e-08,2.9745095275757194e-11,-0.00010938687149519843,-0.00010388721817189417,-0.00010465398417314198,-9.73304563101074e-05,-7.569001337914827e-05,-4.943078404928691e-05,-5.777524844929882e-05,-0.00010478531503599342,-8.393537792805716e-05,-8.923493789336767e-05,-7.356902421373768e-05,-6.038319334489284e-05
SPFLOW_destination_ROW,-0.03836480545961085,0.00023399365120746474,0.07807525238788471,-0.16439188333564336,0.029185365010293562,0.008589076219369662,0.0006733583413920385,0.04653879777271275,0.1552968469770366,0.12057409261970187,0.11306693922285116,0.13787476160954437,0.11005649258404526,0.1932499065184079,0.19583653229618303,0.13226923043663685,0.1358729172075479,0.17073285459831333,-0.148723587190856,-0.1415207302215732,-0.14432702152977928,-0.16429260805039203,-0.12698740272940545,-0.14282131857386804,-0.1360470338684805,-0.15167268623412444,-0.1497507400243081,-0.14115836151006866,-0.14270670697308807,-0.15169339173388696,-0.14593395216282,5.657696533489798e-12,-2.024796996735745e-09,8.215650382226158e-14,-1.1703804592144706e-08,6.143974218275616e-12,2.96852542547299e-10,-1.7691237363948176e-10,-3.074659415958081e-09,-5.045547313287102e-10,-4.320470092800122e-09,-2.1452728482529437e-09,1.3164136447585406e-10,-0.0011509493106609536,-0.0010930819546817183,-0.0011011556140227974,-0.0010241014369161139,-0.0007964224839795975,-0.0005201356973871807,-0.0006074723888216393,-0.001102528090268784,-0.0008831614275600641,-0.000938920480936245,-0.0007742289122036894,-0.0006353709510259486
SPFLOW_origin_USA,-0.001953376717251376,0.0010196481232171983,-0.06888984577106128,0.046824567603412914,0.049439548549014,0.055288127506594176,0.0003323305582192404,0.05890474876845131,-0.05491410735701363,-0.00778850643081086,-0.051509259464381785,-0.011972820290440667,-0.020524261801808663,-0.05780178755172616,-0.022898307685456087,6.572695734452516e-05,-0.008461203019162755,0.0036393335265638704,0.008449271757857701,0.04998560297690302,0.008576087720809644,0.006475178593517983,-0.10968483822023256,-0.11240318180506526,-0.11163274948478241,0.019206619464006147,0.011010230937311682,-0.11312347375053766,-0.10927813782868556,-0.11669625190637856,-0.1126782718206637,2.012834343645409e-12,-1.3710921287213296e-10,6.439293542825908e-14,1.0531068239671981e-08,5.574429806642911e-12,4.435318778917008e-10,-5.856981566410013e-12,-9.142409052032008e-10,-1.348954281610304e-10,-2.417414046718136e-09,8.507805571156268e-10,1.2458367670831194e-10,-0.0005681135719853847,-0.0005395481318848372,-0.0005435338157683267,-0.0005054971549350862,-0.00039311053168455956,-0.000256732849083785,-0.0002998101290152544,-0.0005442110988318483,-0.00043592631831235185,-0.00046345030490113626,-0.00038215442185685067,-0.00031361364370929845
SPFLOW_origin_EUR,0.01682901893684252,0.0019775201389593544,-0.009336766406539687,-0.0946188757979205,-0.025836119519265788,-0.0014329392864748103,-0.00018742016976880382,0.03467123534565575,0.02016350340238171,0.05805589451639115,0.001392359926069009,0.001061534694927202,0.00641062112465951,-0.030219498321892857,0.02306217747543693,0.004906787063685414,0.0029137588571648276,0.002146028592084903,0.003366516702371092,0.06809752272864622,0.10837597488852713,0.07622957433915278,-0.07027840600544621,-0.07329414860196393,-0.07469201251565027,0.07357465986052691,0.0698709564031208,-0.0717043741184703,-0.0708354408787859,-0.07239473721377787,-0.0798553543247138,0.0004684159235168739,-0.0011755931597901004,1.8189084771691455e-05,0.005140835950484535,0.0013108544712769898,0.004077946540620436,0.0006482031438537206,-0.0014976127738786094,0.006855808669240515,0.006072422112420872,0.016316527446076368,0.0027688443070539304,0.000756852744008274,-0.002769134359873471,0.0003310929258859563,-0.0046676035490333945,0.0008993593785278087,-0.0021490471352625384,4.770467459058736e-05,-0.0025836985497151854,-0.009149688532472111,-0.0083333397708385,-0.024365071662547644,0.0007288033980834552
SPFLOW_origin_JAP,-0.005804416545918678,0.0002698659104960477,0.034982991637717564,0.0728666831891045,-0.0272265503579594,0.01509126731243593,-0.001538968896613313,-0.022254009101205785,-0.019220435504896383,-0.0037478758379244637,-0.03221540766216835,0.021747288443556556,0.011936338921211265,0.024119780177809247,-0.013207868022390157,0.021955608396203585,0.027484694021526757,0.04080875200640155,0.016718740055310377,-0.023338796352637137,-0.02418389650064523,0.02230899824705923,-0.14136354664253503,-0.14066495578927807,-0.1409971981434499,-0.01946952758214493,-0.022320363513662622,-0.14014326140706912,-0.1394466081868767,-0.14501730346455577,-0.14719950073871557,7.405187574249794e-13,-2.8508195804022307e-10,1.4432899320127035e-14,5.654865464777004e-10,9.736655925962623e-13,9.982681348219558e-11,-2.6089130855666554e-11,-5.185540885577211e-10,-2.5272672843357213e-10,-1.4513024115814233e-09,-8.33472735273233e-10,4.0502046161350336e-11,0.0026326690905920103,0.0025002547096464323,0.0025187302816465085,0.0023424200748412005,0.0018215159359091793,0.001189506589608369,0.0013891019700185137,0.002521868024165652,0.0020199547203803014,0.002147524975174564,0.001770739938412591,0.0014530945230228909
SPFLOW_origin_CHN,-0.001763773246196143,0.00010331890566095403,0.025033904296337672,0.018632016329818146,0.031762372106669545,-0.036599410833600965,-0.0008802986697725723,-0.04049815004940005,-0.007068174752654088,-0.03176895927460399,-0.007536217175416193,-0.0103373013724406,-0.00875478324796286,-0.009225911910454299,-0.014288502397141745,-0.012389623763907065,-0.009978229685631557,-0.010042907577187399,-0.0016416026831428399,-0.0335952851337068,-0.03345695070104293,-0.036061167974881236,0.5032818572573139,-0.028532046005250722,-0.02968760951579774,-0.03269727266812905,-0.03119255574579094,-0.02816014877377926,-0.028557484683770507,-0.030443205611209723,-0.037327926592113925,1.751931932858497e-12,-5.408767878023468e-10,1.887379141862766e-14,-1.5328411318016322e-08,1.6620038678638593e-12,8.782863325507151e-11,-2.9020119640676967e-11,-6.902339810821445e-10,-2.2309654124086364e-10,-1.512220904054118e-09,-6.394806906229178e-10,1.0986767051690549e-11,0.0015055331363833524,0.0014298178695471009,0.0014403824617748029,0.0013395658224957252,0.0010416986328454225,0.0006802800427063715,0.0007944162750839201,0.0014421765022210042,0.001155173020961353,0.001228121240546276,0.001012662669948039,0.000831016849666133
SPFLOW_origin_BRA,-0.00010903027870323712,0.0003619537422094865,-0.0002889641223063899,0.00431504803025895,0.004096132305625444,-0.00011991165656088931,8.132053032405828e-05,-0.0008109527311545017,-0.0027853749886674883,-0.004122483596715187,0.001369675170695972,-0.0004591913951018656,-0.0004085540918619124,-0.0003898934318857794,-0.0002610711882794492,-0.00030501380142045065,-0.0005649275574914903,-0.0004908511442730523,0.00036997499615831764,-0.000830760313464407,-0.0016896146864725514,-0.0033028845280325125,-0.0033552354092752923,0.4984365904602528,-0.002574779873643074,-0.001285829403132599,-0.0016121434413179925,-0.0023287564754892465,-0.0019959002015107474,-0.003482832437144423,-0.0034448851065721486,5.88418203051333e-14,-1.8954282587912985e-11,1.1102230246251565e-15,-9.179823567961876e-11,4.551914400963142e-14,3.630429290524262e-12,-1.3672396548258803e-12,-3.075761867421534e-11,-1.0816347817410588e-11,-6.241562822140168e-11,-3.728406472447432e-11,1.3100631690576847e-12,-0.00013902904144269534,-0.00013203820053930837,-0.00013301362370932157,-0.0001237050155833419,-9.620093741724567e-05,-6.282637944665659e-05,-7.336802224533479e-05,-0.00013317930420864155,-0.00010667901196914631,-0.00011341480223081568,-9.351981841043688e-05,-7.674622594211478e-05
SPFLOW_origin_IND,2.2197348885644175e-05,0.00026835828851545784,-0.0007506398474788067,0.0018048003448412064,0.008203028592639328,-0.003192138729219973,8.515761541705302e-05,-0.0016360415312094423,-0.0027744466948737,-0.00480656330470508,0.004003601999752471,-0.0005489095002941813,-0.0005381277900157189,-0.00034707849954407344,-0.00039080131184199285,-0.000433253887932028,-0.000610739513940417,-0.0005852858127508576,0.00043968503095626055,-0.002020385911106204,-0.003577196704359631,-0.006038697896103562,-0.0061176716699573586,-0.0036782817511499255,0.5020276278909575,-0.0028318372897495614,-0.0033795242280848514,-0.0038265704087647734,-0.0034197228288029846,-0.005250012544155136,-0.006221319182441731,6.994405055138486e-14,-2.161659740096411e-11,1.1102230246251565e-15,-1.0199729949533776e-10,7.993605777301127e-14,-5.620937049144459e-10,-1.5643042416968456e-12,-3.5302316625518415e-11,-1.0965672814222671e-11,-6.780298544839525e-11,-4.015399124313035e-11,1.559863349598345e-12,-0.0001455888782686543,-0.0001382681922268425,-0.00013928963776277392,-0.000129541825281132,-0.0001007400270502945,-6.579106221205056e-05,-7.682984234924639e-05,-0.0001394631366596899,-0.00011171248750385665,-0.00011876609192107423,-9.793240658695357e-05,-8.036738299521673e-05
