,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ROW
SPFLOW_destination_CHN,-0.036103007644772145,0.0016125166123392987,0.10156910291491017,-0.17776647700115333,0.01744302610857784,0.016062353405518204,0.0064613896521914516,0.05171998124655075,0.15839937927037862,0.14461511466133503,-0.6009050808154348,0.13666497441564895,0.11425192591124733,0.17281627488764828,0.11950966650736805,0.14028436877130734,0.13731059515003752,0.13602438869876665,-0.148019801505182,-0.15024128839653705,-0.1596623630287869,-0.16972237207764418,-0.18559344069021932,-0.17826326862115327,-0.17094402711058831,-0.18722144211390845,-0.18369352239037906,-0.18217386701986138,-0.16845258296093235,1.930854476306365e-08,9.643374987433617e-10,-1.965923239755085e-06,1.4237934164995636e-08,-9.195961911900863e-05,1.1239581332311843e-06,-2.6685875731402575e-11,3.336897425043617e-10,7.082623376675201e-10,2.867719395283075e-09,-0.001938011165846798,-0.012056230708267779,-0.013742921760045435,-0.008899824905018172,-0.007803136218776929,-0.0074984330801786125,-0.0015242697234529867,-0.011452154663117997,-0.010554320577458864,-0.0086800545328386,-0.007073899308260856,-0.00665524892767555
SPFLOW_destination_BRA,-0.026545825285934632,0.00013675855435990592,0.035311525106197506,-0.22502005128225144,0.02224920350031634,0.0074268689819045886,0.00731795515357736,0.06956521381999647,0.15155510694858432,0.13266798097567145,0.11013999479082548,-0.31808641054041187,0.1073320807843714,0.17116714455910675,0.11156706483846812,0.1251902752535905,0.12324778272318926,0.05699422855210523,-0.0996680336138922,-0.10500711729671264,-0.1422862137011821,-0.09361402627396598,-0.1259397434102416,-0.10487218290388622,-0.11935484380233341,-0.11904657647270889,-0.1111042174483945,-0.10965417211886652,-0.09544003890704589,1.4697032479915606e-09,-3.643463308833361e-10,-3.8481995368044863e-11,-1.70027603108025e-09,-1.427730156322582e-09,6.542100194906197e-11,1.1102230246251565e-15,1.887379141862766e-14,4.9960036108132044e-14,1.6653345369377348e-13,-1.0988603804662489e-07,-0.013649978575582256,-0.015559280551423749,-0.010012625014145238,-0.008835197534516337,-0.008326140356660905,-0.0033037398954927077,-0.012966143758837423,-0.011949758068840466,-0.009827935031053725,-0.008009912298533872,-0.006580839775262581
SPFLOW_destination_IND,-0.019571591373676034,-0.0005205085685006106,0.009901334563956476,-0.18690250080953874,0.04406931203590925,0.015064209743951285,0.007339605568972285,0.08438879080021167,0.1714998811686741,0.13204032050068593,0.1375579529645643,0.13503228580467375,-0.2807408371606479,0.19067927598003243,0.1342436206747255,0.13436926934652593,0.13500354336432596,0.06418896073253522,-0.06856474837893367,-0.06566611818077772,-0.08924618835814246,-0.057179180526152895,-0.0747660187610949,-0.08210294941979501,-0.07918276519851719,-0.08192341290420457,-0.07159040742498346,-0.07293451983525268,-0.06574998826193112,1.147830719361309e-09,-3.8293201942707356e-10,-3.885836097339279e-11,-1.628410184473239e-09,-2.8720764655432163e-09,6.968203791757333e-11,1.1102230246251565e-15,1.6653345369377348e-14,4.884981308350689e-14,1.609823385706477e-13,-1.0175095099818066e-07,-0.013690248179153985,-0.015605173926766525,-0.010042174564058315,-0.008861275189556705,-0.008350719127767636,-0.003313491505803623,-0.01300439844539647,-0.011985017664584707,-0.009856940049770557,-0.008033556137948539,-0.006600264354658658
SPFLOW_destination_CAN,-0.02790273678229871,-0.00108862831040335,0.0579357651585688,-0.19820845210986315,0.02148144973095123,0.019929433935493845,0.008502056163278704,0.0674755967157703,0.12855150100931856,0.13493011998042204,0.09378111956611979,0.10396155210569358,0.09114288980789365,-0.5589275182179659,0.09158327718264192,0.10883102331766037,0.10641430123267126,0.062151840399568004,-0.11181881682803596,-0.1101947044156848,-0.13262462866131364,-0.09742555263616004,-0.11636662450272672,-0.1086361845595274,-0.14051981752101372,-0.12374028275308702,-0.11330896296393556,-0.11712656081573625,-0.09714557203680418,2.7949653702563637e-09,-6.041012134971879e-10,-5.965727911672047e-11,-3.0144930995845698e-09,-4.837392153511644e-09,9.406253553834176e-11,9.992007221626409e-15,2.7755575615628914e-14,7.216449660063518e-14,2.4646951146678475e-13,-1.840285646093065e-07,-0.015851401041939717,-0.018068071007321107,-0.011628112361946608,-0.010260909376972327,-0.009669790140616752,-0.003837175476572585,-0.015057446689463183,-0.01387735685299818,-0.011413657240220143,-0.009302572825985456,-0.007643073884291973
SPFLOW_destination_KOR,-0.02642789881896812,0.0022884270183276545,-0.01438699841751434,-0.22050615057030487,0.0039031560528501874,0.006281099542650992,0.00825531155847159,0.06327839266531243,0.1576446797594,0.1117443631563475,0.13823032034928961,0.12910618745492375,0.11362371145431371,0.17851998022871962,-0.6395697510635984,0.13067211480269791,0.12936952964577975,0.0785493051836672,-0.09958465940530514,-0.10793190797730501,-0.1403165897796277,-0.10022586378839016,-0.12583757536889173,-0.11665829908014569,-0.1217014870430333,-0.1568053466489805,-0.12143597288417352,-0.12207983580574788,-0.10500848029484977,8.633982417904917e-10,-7.287448422488296e-10,-5.217604126528386e-11,-2.4442131651980503e-09,-3.462579112323283e-09,7.037481708493942e-11,1.1102230246251565e-15,2.3314683517128287e-14,5.3290705182007514e-14,1.7985612998927536e-13,-1.266659666043779e-07,-0.01539283229034627,-0.017545487788079295,-0.011291580931697132,-0.009963906325235472,-0.009389879739262752,-0.003726065042779503,-0.014621811993066336,-0.013475817773538346,-0.011083325660253829,-0.009033284467144798,-0.007421765967488558
SPFLOW_destination_RUS,-0.05249564901769699,0.0009182958411813047,0.14907223035583672,-0.26047602472400955,-0.0019314791316715763,0.0020174531027028486,0.008316773365584229,0.0248780057318454,0.11368913050332274,0.1699592928106075,0.0552853948230525,0.11276956268979843,0.08589845669223273,0.1451526274751036,0.08126436733149389,-0.4005656950143194,0.11807680665730347,0.10873989723821587,-0.22974603453472076,-0.2380078305243566,-0.25299223444792573,-0.20791523881638407,-0.2521055421097823,-0.23818343982028145,-0.2546188982265529,-0.24755707303739882,-0.24779148226031555,-0.248654445312545,-0.21662822748347965,2.1646819892140456e-08,1.0957434959379952e-09,-2.0672241696217952e-10,-8.972771414761382e-09,-2.04676620096933e-08,3.2099656266382226e-10,1.2212453270876722e-14,1.0658141036401503e-13,3.019806626980426e-13,8.693046282814976e-13,-7.637511839631017e-07,-0.015507057359982479,-0.017675668382736154,-0.011375417429065893,-0.010037901073459699,-0.00945963308194575,-0.003753438558238842,-0.01473033215601438,-0.013575844181913377,-0.01116561330063326,-0.009100365479331463,-0.007477165126622554
SPFLOW_destination_MEX,-0.04159936649531515,0.0019006718305214498,0.11034970911859454,-0.21086110982159845,0.008428984356882996,0.0035360492602232174,0.007899834842635123,0.031180330060096573,0.1299012707368763,0.13564470894435243,0.08318053489131838,0.12078537167823478,0.1002744424783697,0.1579071103073848,0.09551046921884909,0.1284189096413435,-0.38330956925113346,0.09847002680217765,-0.1762885588951979,-0.18164653988903712,-0.2063776679670376,-0.1583647675878802,-0.18673503239059586,-0.17853134645866187,-0.19954510307004014,-0.19415050581236049,-0.18910015700612903,-0.19368286558220427,-0.1663436369219945,1.0340176492817932e-08,6.043610056849502e-11,-1.3027134926346662e-10,-5.3928134180480924e-09,-1.1177396785910787e-08,1.9384605032257696e-10,5.551115123125783e-15,6.106226635438361e-14,1.4654943925052066e-13,5.695444116327053e-13,-4.100429490394575e-07,-0.014732028916491502,-0.01679243265324204,-0.0108066556563996,-0.00953594705958627,-0.008986561264322512,-0.003565772042960491,-0.013994065210729545,-0.012897207397732369,-0.010607332286106663,-0.008645257458044786,-0.007103038193014277
SPFLOW_destination_ROW,-0.052979251375628866,0.0025395460253596625,0.0234258192991732,-0.16649919891779386,0.0038328259084696725,0.028740232132632437,0.007296461031549573,0.05433184975377703,0.20188740156022345,0.09480743609092568,0.13585550937756707,0.1674611488886435,0.13698584755784782,0.2366137217656228,0.17104440127977516,0.1711897537962237,0.16984811429100355,-0.11752363768810281,-0.21971710310765724,-0.21787753078794936,-0.25975378235267743,-0.19837725634856807,-0.22522211815129534,-0.21537381942122735,-0.23585499282673839,-0.23417144254796074,-0.22340868325103513,-0.22592953696590756,-0.21667806808898904,2.060578374596389e-09,-1.1016126899576761e-09,-1.0049572285453223e-10,-4.449053903066158e-09,-7.758044207051285e-09,1.4971801576280086e-10,1.1102230246251565e-15,4.218847493575595e-14,1.1213252548714081e-13,3.83026943495679e-13,-2.6325955693184966e-07,-0.013609998898591047,-0.015513717672490657,-0.009983290144216506,-0.008809311803261166,-0.008301750869432745,-0.003293948453854667,-0.012928164613609794,-0.011914752462291456,-0.009799138982958255,-0.007986438805824836,-0.006561618097903343
SPFLOW_origin_USA,0.0062258055366060105,0.002126666292069368,-0.1041796288650948,-0.07239883753686505,-0.04467299915797307,0.003977461704316454,0.007772976746812654,0.06320883815677969,-0.03766887744256764,0.019675772670996183,-0.045085963451845235,-0.013611830885888465,-0.013210701828754723,-0.048134182786394586,-0.07576406600970809,0.005224246048403103,-0.003957686737539601,-0.004548554699559948,0.0583263737467421,0.01626557045382282,0.01574877294076571,-0.10512189499122859,-0.11227620649303605,-0.11115522157648605,0.023486398900419703,0.009579282317987436,-0.11417782342868332,-0.10952359072571471,-0.11664807929439913,-5.2254534033124855e-09,2.6937785335690023e-10,-5.480282894154698e-11,-1.06945063915731e-09,-3.7072067637922146e-09,1.0087486401744172e-10,3.3306690738754696e-15,2.7755575615628914e-14,7.993605777301127e-14,2.5202062658991053e-13,-1.3868183212917273e-07,-0.014496173523688705,-0.01652363828801018,-0.010633570519946733,-0.00938319059620607,-0.008842592173977093,-0.003508732444839624,-0.013770002053571373,-0.012690684000091212,-0.010437438351811879,-0.008506762629727493,-0.006989117009449375
SPFLOW_origin_EUR,0.018801930045045934,0.0021273547844435914,-0.04653159749246738,-0.14969320951066067,-0.034066073813371345,-0.011622013397251663,0.006510843705173075,0.06068046324015919,0.04736925383671542,0.07363911992211536,0.023535671688664772,0.017289764314976086,0.02990458512480365,-0.0024969549218323284,-0.02025727314790282,0.028279750571974516,0.02505938578908906,0.008369021107869079,0.0911439685236004,0.12116205529882795,0.07356430384549029,-0.0676810301825792,-0.07114142610017749,-0.07173026818303008,0.08022978373060763,0.07183975755478356,-0.07086956460760019,-0.06947707775292189,-0.07698576976033655,-8.013801289230571e-09,-5.057082530512957e-10,-5.507538869409245e-11,-1.0902034830451157e-09,-3.0695529451563175e-09,9.031775327628111e-11,2.220446049250313e-15,2.3314683517128287e-14,6.88338275267597e-14,2.2315482794965646e-13,-1.115849102006905e-07,-0.012148285777280332,-0.013847824674400044,-0.008910733297926576,-0.007862778705232665,-0.007409711166588284,-0.002939904829717399,-0.011539591842026353,-0.010634910955327204,-0.008746350087332488,-0.007128261654865131,-0.005856400749152391
SPFLOW_origin_JAP,-0.004835813586022142,0.0018908685495511168,0.0324984479968804,0.05728860459055296,-0.04653203179475762,0.006646328511293875,0.0012871796277080794,-0.0232862647018528,-0.0037223512698097982,-0.004428092113716309,-0.009566407000192179,0.03504750440463167,0.030982058595998563,0.048494597919206406,-0.015375226349851334,0.04240758917858245,0.0455575580365819,0.006491218487838513,-0.02919316855282239,-0.026548308460218606,0.008939702772220448,-0.1468490232665709,-0.14940768046731612,-0.15003635239618618,-0.024549756393204558,-0.029091222442838016,-0.14940951180432538,-0.14840312545070566,-0.15674019420574614,-1.3146833621746623e-09,-6.395106666445827e-11,-7.467360063628803e-12,-1.4111156687590665e-10,-3.9008629659775806e-10,1.0168532682541809e-11,0.0,2.220446049250313e-15,6.661338147750939e-15,2.3314683517128287e-14,-1.2149494188484766e-08,-0.002406544117322107,-0.002743593280366552,-0.0017647341903831437,-0.001557059994812815,-0.001467285757704162,-0.0005819666855594319,-0.0022858517055007743,-0.0021064923773200794,-0.0017321559949051712,-0.001411520990710624,-0.0011595474670944572
SPFLOW_origin_CHN,-0.00017224515942160235,0.0003045438788851218,0.00016217092636550134,0.0025377276543225857,0.13118496220435816,0.02511039065573928,0.002097012027730827,0.01636966875331103,0.007978534914169222,-0.002308045583049312,0.00628710676057187,0.0016076582085411406,0.008335417843445825,0.003868421457543514,-0.02154988867394625,0.003267560040872697,0.003774588365179632,0.0017625177435687256,0.009495779150986428,0.009217529619756082,-0.0009336983598290383,0.5597977597772319,0.015384222035209616,0.015046140418649712,0.007130707613346443,0.005544780783807157,0.015313184103604716,0.015514528255616833,0.013333459605262554,2.9464097828224567e-10,-8.092859715702616e-11,-8.245071292378725e-12,-4.509503881422461e-10,-4.77636818985161e-10,1.2677636718194663e-11,0.0,3.3306690738754696e-15,8.881784197001252e-15,3.108624468950438e-14,-1.8962098002894834e-08,-0.003919398532168383,-0.0044682373206972326,-0.0028742366680850617,-0.002536029609356283,-0.002389824587502032,-0.000947929183612306,-0.003722863035857671,-0.003430787337531105,-0.0028211821934276404,-0.002299006677602966,-0.001888635818381168
SPFLOW_origin_BRA,-0.004232374208605338,-0.0007206185949099053,-0.00904360390977077,-0.0027963570327688148,-0.025122354997076934,-0.005104116751025178,0.0020472713067043458,-0.013658103969730329,-3.943484893520477e-05,-0.037657180169533566,-0.0073609214150471836,-0.0014382573899529572,-0.003995481142257118,-0.0011951028066981007,-0.01548992849143227,0.0008591080650977023,-0.005522480686943609,3.141303721920785e-05,-0.015933628496855867,-0.023082703936703752,-0.05440660272879372,-0.028816753570610754,0.4691263716923022,-0.02870786191818908,-0.027371060970353134,-0.024228853226261338,-0.02994543207166689,-0.029785755543759174,-0.025094665415452688,-4.682609855422015e-10,-5.6856186425591204e-11,-5.7237548034549945e-12,-1.6149692694256146e-10,-3.696820627396846e-10,8.895106873296754e-12,0.0,2.220446049250313e-15,6.661338147750939e-15,2.1094237467877974e-14,-1.241764857606853e-08,-0.003826505085603449,-0.004362341200537245,-0.0028061072918500463,-0.0024759145645247838,-0.00233317468045946,-0.0009254601139513374,-0.0036346256751706996,-0.003349470282255629,-0.002754310111445224,-0.002244509239228698,-0.0018438616869209667
SPFLOW_origin_IND,-0.005932445839192391,0.0002200522359918633,-0.021039752229667363,-0.01081247593279433,-0.019849554073084752,-0.006477022790091769,0.0020794664733558843,-0.02095707299021532,0.00036633142847741773,-0.0310333676247454,-0.004440833873158856,-0.0007964435100715761,-0.0017552313910212947,-0.00038104310355446813,-0.013916919833603658,0.0038143174285387715,-0.001314085611989202,0.0007321103373669757,-0.025647350621083587,-0.03467635237827782,-0.04855907239839086,-0.039835196633554726,-0.03811692072762163,0.46640204379459926,-0.03916925805760807,-0.037844210851235016,-0.03836572815910766,-0.03882394144085144,-0.03409156331334151,-3.239819523770393e-10,-5.196953978270358e-11,-5.1814108559256056e-12,-1.480693345712325e-10,-3.130140591167674e-10,7.507328092515309e-12,0.0,2.220446049250313e-15,5.551115123125783e-15,1.887379141862766e-14,-1.1163082125342783e-08,-0.0038866318269792366,-0.004430883993338797,-0.0028502048931355883,-0.0025148245294676075,-0.0023698418888590256,-0.0009400082874705395,-0.0036917385454049434,-0.0034021038748133225,-0.0027975939725027876,-0.0022797834301108155,-0.001872839943042881
SPFLOW_origin_CAN,-0.012979235522118104,0.0019326739623815037,-0.023883425451887152,-0.03225952731330417,-0.05075438064108262,-0.008214942668647307,0.004909314047644164,-0.014217007924820502,0.024738989031847236,-0.01563846795281154,0.03482128404640905,-0.006430107269304042,-0.0053028967236762314,0.07058716670557796,-0.03321205327339094,-0.0033273378082260274,-0.0034733884176146868,-0.0011387936926754438,-0.05297082383542484,-0.07093067773153772,-0.07902264868384412,-0.10976630574695112,-0.09420056619610706,-0.09302481420632946,-0.05582904352651297,-0.0737275714638369,-0.09361206946731537,-0.09442426101692603,-0.10135154442117433,-7.417916281227122e-10,-1.5395795749384433e-10,-1.800559701337079e-11,-5.766204180801537e-10,-1.0709327868951846e-09,2.62456723021387e-11,0.0,6.661338147750939e-15,1.887379141862766e-14,6.439293542825908e-14,-3.80841586045122e-08,-0.009165731910015795,-0.010448452717413126,-0.006722503734378216,-0.005931745090351215,-0.005589883297009712,-0.002217672282329719,-0.008706351463844686,-0.00802361228930737,-0.006598462468090371,-0.00537752254447077,-0.0044178792601917705
SPFLOW_origin_KOR,0.0008452346527199062,0.0029146975873528547,0.0044096430956419574,-0.012369193046334326,-0.02796018801112632,-0.008538605254891918,0.0017291419373410832,0.0008275768791876636,0.01782458971463341,0.006674523198323401,0.048258937955284464,0.004984907408553951,0.010516773433256743,0.02191270064308859,-0.016436109726880588,0.005590984085850348,0.009950037988681881,1.7694191114525637e-05,0.0004660368448894392,-0.003721031538831965,-0.000762881577520691,-0.07117415055145127,-0.05557580097678261,-0.057271701311426004,-0.00224529483121072,0.03440422734877546,-0.05503532284233892,-0.05535452359736126,-0.069885954662402,-8.737083279086733e-10,-5.462241770004539e-11,-6.3160587870925156e-12,-1.601929700001392e-10,-3.17517123704647e-10,8.97615315409439e-12,0.0,2.220446049250313e-15,6.661338147750939e-15,2.1094237467877974e-14,-1.0993721488716801e-08,-0.0032322951386504206,-0.003684952851697454,-0.0023703150870174605,-0.002091390998288367,-0.001970815031325235,-0.0007817102463070214,-0.0030702029359302996,-0.002829316920079372,-0.002326560163002922,-0.0018959173808774654,-0.0015574844139720767
SPFLOW_origin_RUS,-0.0018491882234322743,0.00019195103629798815,0.009717187567075403,0.010975708306752985,-0.011988601816776967,-0.002360709575381925,0.0012410580326693843,-0.01099366739911567,0.004543719864739115,-0.013559614681985521,0.001967484325217095,-0.00023353619852173324,0.00134947058860857,-0.0001569523370364978,-0.007259720255702873,0.004113564209720089,0.0021035620560416746,0.0003663337300474634,-0.006418886893525544,-0.011401828973653938,-0.016387792367087983,-0.016165644997814255,-0.014651420408995364,-0.014901799992279585,-0.013149447904068357,-0.013150801569527526,0.477541322063304,-0.014598580097505698,-0.013927435980454206,-3.343442189773782e-10,-2.7906565946977935e-11,-2.674527266322002e-12,-7.127909373849661e-11,-1.485811473855847e-10,3.985700658404312e-12,0.0,1.1102230246251565e-15,3.3306690738754696e-15,8.881784197001252e-15,-5.317107309998903e-09,-0.0023203550169687004,-0.002645336577379309,-0.0017015274110798728,-0.0015012903000460875,-0.0014147308136774894,-0.0005611275440631225,-0.0022039845527110913,-0.0020310476243912134,-0.0016701159888271588,-0.0013609634908318125,-0.0011180113021636018
SPFLOW_origin_MEX,-9.220973125612097e-06,0.0006845884479067532,-0.00025260402040760965,0.005128594445815704,0.008689141511878384,0.00500026723736835,0.00021491385499339266,0.003955740023326992,0.0005528571717627884,-0.0032696071571713947,0.0034012717968023853,-4.7597138355115476e-05,0.0016867435326117786,0.0011923362861510078,-0.001351566971159457,0.002230702294603315,0.0019618149280620223,0.0001031464880085764,0.0021603388985436123,0.0026461426416946043,-0.0016491081891933934,0.002107814894370952,0.0018214441187325292,0.0015647281225361631,0.0023174523836511085,0.001740116224600019,0.001547939115387198,0.4901511171705286,0.0019707526098688977,-7.317479955304407e-11,-4.80337991604074e-12,-4.835021272242557e-13,-1.1576295477766507e-11,-2.444988655980751e-11,7.038813976123492e-13,0.0,0.0,1.1102230246251565e-15,2.220446049250313e-15,-8.897577119526545e-10,-0.0004019751617995171,-0.00045828683876203424,-0.0002947552148396815,-0.0002600638762950691,-0.00024506768884879904,-9.719481594561152e-05,-0.0003818116191828258,-0.0003518475160896317,-0.00028931306903290377,-0.00023575276229426123,-0.00019366348897986718
SPFLOW_origin_ROW,0.0012867336937227858,-0.00039903694885545793,0.002262416230047748,-0.012146366067810055,0.09372878623094882,0.0025208915147967303,0.002499059531421155,0.002146704681328382,0.017136545215823418,-0.012927449584115847,0.011447815240588355,0.009465452118299078,0.019642679957958542,0.00635818563063717,-0.012533078463547453,0.011345620092101383,0.01198267052659352,0.0013476281328517192,0.0027517227387352516,0.004878855268185545,-0.016311041131563675,-0.0005566825193537017,0.001366030572015342,-6.601437938014154e-05,0.00030947258885860585,0.00012187316561496075,0.0004177682558337281,0.0015756768331898208,0.5821468411232,1.0247358517290195e-12,-7.317590977606869e-11,-7.132627821704318e-12,-2.0160428881865755e-10,-3.8075265162973437e-10,1.0043077480759166e-11,0.0,2.220446049250313e-15,7.771561172376096e-15,2.4424906541753444e-14,-1.931230342311352e-08,-0.004670115134267627,-0.0053240216158662035,-0.003424832737112249,-0.003021857028012165,-0.0028476516609909908,-0.0011295649586318124,-0.004435952056737191,-0.004087954141233641,-0.003361618507522479,-0.002739440500050816,-0.002250468833387975
