start,end,Rule,6,7,8,9,10
97,109,A10,0.09371887969479333,0.10127225475613155,0.10494338013567137,0.11989157012089882,0.12624005826333956
97,109,A25,0.047297505340957585,0.05844190929950174,0.05857290203673535,0.06661212783018423,0.06875252992769812
97,110,A0,0.16903976646225893,0.17892920437932464,0.18514930572470284,0.19681485643527555,0.20666812985689872
97,110,A1,0.14869463969222796,0.16687378066950018,0.17291597059570707,0.18291728729323112,0.19130814954276637
97,110,A5,0.11356136465736436,0.13089105887135452,0.13739758709538288,0.15278207942889938,0.1591288417180891
97,110,A10,0.08858984381142812,0.09606546869047371,0.10049832886662433,0.1159144447976651,0.12151800677979087
97,110,A25,0.04435103958877362,0.055033103413930716,0.056454384879652666,0.06422973579060162,0.06676805269234916
97,111,A0,0.1636410368219067,0.17342123189815303,0.17875247258546853,0.1916790287412425,0.1999013839918508
97,111,A1,0.1446178539960446,0.16194243374428594,0.16713413740982042,0.17729196596835578,0.18474868611156978
97,111,A5,0.10961923198922137,0.12596001005231555,0.1318065542065808,0.1475326424444088,0.15321629609933968
97,111,A10,0.08483837214282473,0.09212763347052894,0.09630912674260728,0.1120440914848131,0.11660518096636224
97,111,A25,0.0421885530166852,0.0520968384892223,0.05346750292359962,0.06138242627678696,0.06322289994355014
97,112,A0,0.15971367971366732,0.1695389295858184,0.1722074021455171,0.18530752190549116,0.19273299386334922
97,112,A1,0.14183594047733228,0.15862150623427185,0.16109369598132955,0.17169206588244554,0.17839029268976336
97,112,A5,0.10768990821227115,0.12338499702568366,0.12672858597559006,0.14258373487781442,0.1475033910597812
97,112,A10,0.0813290216463741,0.08819952863569708,0.09210162291110113,0.10766546797181313,0.11165243174648368
97,112,A25,0.040282942937968996,0.04959604165986904,0.050874603196784614,0.058583804480716435,0.06030369832642349
97,113,A0,0.1579251787009528,0.16642554147496313,0.16615112484029904,0.17955149453503422,0.18673422089027428
97,113,A1,0.14051263949177387,0.15577525858459615,0.15519305555951443,0.1664042937290539,0.17289494438784997
97,113,A5,0.10754349474541983,0.1216915107479798,0.12164523479550278,0.13717236287491888,0.1417966236636172
97,113,A10,0.07939858388086733,0.08575600977613085,0.08808625868832883,0.10317238197770909,0.10696810415343755
97,113,A25,0.038405351451479997,0.047161658062257986,0.04839841302203057,0.055949190975536175,0.0575039744793139
97,114,A0,0.155998274082529,0.16389714925859059,0.16174656325415526,0.1747530078488274,0.18157513553550955
97,114,A1,0.13948667458104275,0.1536783612681879,0.1512213061318582,0.16196476128941215,0.16810614098823765
97,114,A5,0.10531104105233864,0.1177181878939206,0.11712740304434538,0.13320972071789774,0.1377632060503916
97,114,A10,0.07684309246367316,0.08234160642096865,0.08454942802830365,0.10020005554943301,0.10410742583167626
97,114,A25,0.03720390507024423,0.04498272067146812,0.046209502018815726,0.05390435872598145,0.05534600133072974
97,115,A0,0.15375211581862674,0.161689595950657,0.159101864684592,0.17108779680707112,0.17808962289895933
97,115,A1,0.13652854917620844,0.15027085725383885,0.14846174945007365,0.1586801621372333,0.16506292887157545
97,115,A5,0.10345707556937604,0.11535428504456985,0.11530318292220242,0.13044423928420548,0.13553932557193446
97,115,A10,0.07544338804853057,0.08055563153658542,0.08254262369943757,0.09849818655681312,0.10299127860093187
97,115,A25,0.03623994988932637,0.043285760624665784,0.04440895152859919,0.05245868725798933,0.05493098161915392
98,89,A0,,,,,
98,89,A1,,,,,
98,89,A5,,,,,
98,89,A10,,,,,
98,89,A25,,,,,
98,90,A0,,,,,
98,90,A1,,,,,
98,90,A5,,,,,
98,90,A10,,,,,
98,90,A25,,,,,
98,91,A0,,,,,
98,91,A1,,,,,
98,91,A5,,,,,
98,91,A10,,,,,
98,91,A25,,,,,
98,92,A0,,,,,
98,92,A1,,,,,
98,92,A5,,,,,
98,92,A10,,,,,
98,92,A25,,,,,
98,93,A0,,,,,
98,93,A1,,,,,
98,93,A5,,,,,
98,93,A10,,,,,
98,93,A25,,,,,
98,94,A0,,,,,
98,94,A1,,,,,
98,94,A5,,,,,
98,94,A10,,,,,
98,94,A25,,,,,
98,95,A0,,,,,
98,95,A1,,,,,
98,95,A5,,,,,
98,95,A10,,,,,
98,95,A25,,,,,
98,96,A0,,,,,
98,96,A1,,,,,
98,96,A5,,,,,
98,96,A10,,,,,
98,96,A25,,,,,
98,97,A0,,,,,
98,97,A1,,,,,
98,97,A5,,,,,
98,97,A10,,,,,
98,97,A25,,,,,
98,98,A0,,,,,
98,98,A1,,,,,
98,98,A5,,,,,
98,98,A10,,,,,
98,98,A25,,,,,
98,99,A0,0.2563575789331203,0.2110268339338284,0.2150722159374644,0.20525064789076655,0.22158630715715713
98,99,A1,0.2396447817029384,0.20834777444669583,0.2133259243219434,0.20163350126972746,0.2114303318147593
98,99,A5,0.17510254076914944,0.16738299674308776,0.1726535000462911,0.18309714740412747,0.18306301611611692
98,99,A10,0.14944360732424414,0.14692020112194593,0.15238268389612528,0.12964057652781422,0.15007906117642827
98,99,A25,0.05320849953406333,0.09114923088586906,0.08567523866906496,0.07628005745414776,0.0824911431866282
98,100,A0,0.24634531794284395,0.22255712592698626,0.22572439789676801,0.2242145249066659,0.23366675599083983
98,100,A1,0.23092392329902903,0.2172038053843283,0.22115182424538374,0.21584247552900673,0.21753315689007457
98,100,A5,0.1834778775310182,0.17516628030356562,0.17840448570953374,0.19163918544226624,0.1878884387756857
98,100,A10,0.16204818247955996,0.15181734929692978,0.15488527850720535,0.1481575396813041,0.1568441248260816
98,100,A25,0.06660514670191457,0.09625667890293088,0.0907839307972143,0.08598733006737269,0.08696750882840833
98,101,A0,0.2387004303775628,0.23448634112131453,0.236072393004529,0.23662784005943333,0.24064777929893394
98,101,A1,0.22269273768288161,0.22489305395099893,0.22671810144499144,0.22546923118303297,0.22669816755326347
98,101,A5,0.18420916943190757,0.1819521588808263,0.1848041985410657,0.19944868725446385,0.1948110522478493
98,101,A10,0.16551599390691782,0.15986091140528313,0.16273813602965506,0.16106915270003852,0.16500145080927825
98,101,A25,0.07563931407405224,0.09608423921593572,0.09305726786261978,0.09244301835049959,0.09125345602159249
98,102,A0,0.24158105327847995,0.2258315881981281,0.22268653932819596,0.2251084888181884,0.2277369022230747
98,102,A1,0.21560132860047504,0.21647058275802702,0.21317892543086794,0.21477682763047903,0.2156784328354898
98,102,A5,0.17927807187537975,0.17827917218370787,0.17551499647517604,0.18253546269636273,0.18212647208915023
98,102,A10,0.15876638587747452,0.151843348926823,0.14830585026425308,0.14817080821497638,0.15282833485343436
98,102,A25,0.07974515929860085,0.09564284960949518,0.08316217329040862,0.08613123430612626,0.08299874164472257
98,103,A0,0.24932661531467692,0.22720214063831634,0.22660501247927567,0.2240503651679017,0.22844110806168325
98,103,A1,0.21231932750201007,0.2117356511451897,0.21050090602713065,0.20520199638897832,0.20862795606457554
98,103,A5,0.16593013438590276,0.1679398340450395,0.16619009086683761,0.1744378259208199,0.17519340276507522
98,103,A10,0.14323402135387617,0.14223076249801656,0.13982459828175883,0.14204527091000438,0.14590436581031455
98,103,A25,0.07470811344595878,0.08879078209821235,0.07896563270132358,0.08204103038869955,0.07918555051545256
98,104,A0,0.242687679853605,0.22791279498941955,0.23086129721816115,0.22321845146421518,0.22956754377383168
98,104,A1,0.2096128319915344,0.2093893951601724,0.2115508106067967,0.2014765062697841,0.20559345139097626
98,104,A5,0.1626449417472559,0.1647674332743601,0.16642731478550918,0.17056067930173846,0.17212478058498235
98,104,A10,0.13540679590034108,0.13629168885642748,0.13637708382877095,0.13821173481442214,0.14209437892484642
98,104,A25,0.07108200181732968,0.08552629632970139,0.07855715907846703,0.08184488459282822,0.07922365951078239
98,105,A0,0.22617508938982678,0.21921802747926464,0.22432817664954827,0.22430784424993827,0.22849726587072913
98,105,A1,0.19675211840015486,0.2025834081693066,0.20704162688312855,0.2034067236058016,0.20672334503533962
98,105,A5,0.15251241052901676,0.16226084511478758,0.1665518176495684,0.17370840537744736,0.17503190308651317
98,105,A10,0.12589548808571366,0.12664979814099922,0.12877292409477964,0.13662950434546145,0.13732953919661023
98,105,A25,0.06610262766414976,0.07912653986680397,0.073844950522785,0.07947130893292023,0.07904474445030059
98,106,A0,0.20968807407948345,0.21031050440277302,0.21600594087630523,0.22309994848439813,0.22842292573307096
98,106,A1,0.1829084849083144,0.19458402875384337,0.19980038544653014,0.20390263400008055,0.20847503639064474
98,106,A5,0.14225963823005827,0.1570366428935971,0.16206284568836538,0.17495712144019848,0.17691404693516086
98,106,A10,0.11654397887531623,0.11697827715438962,0.11930978289854381,0.1306984153125946,0.1327358781513636
98,106,A25,0.062182548351831755,0.07289975922421515,0.06851057117806948,0.07676917911345865,0.07451146434055404
98,107,A0,0.19464137481510316,0.20203977575843615,0.20839088080099238,0.21854689853074896,0.2245708100758863
98,107,A1,0.17006651534650194,0.18758902713645081,0.19349424994991563,0.2006649959224144,0.20623248484851936
98,107,A5,0.13160924156312886,0.15140530302921945,0.157255134339305,0.1723989770070551,0.17485319590442172
98,107,A10,0.10788173192033504,0.11475781371082985,0.1178439519549476,0.13075990766891218,0.1332808478966711
98,107,A25,0.05686478828958945,0.06677023618920953,0.06467125759834418,0.07289720081485902,0.07127332060313198
98,108,A0,0.18273310161774514,0.1908072529050896,0.19779316645473255,0.21055167630479865,0.2172953168336977
98,108,A1,0.1598777933465122,0.17756102044463684,0.18420419509669453,0.19434283973029884,0.20050755248938562
98,108,A5,0.12349382609404168,0.14271790046402913,0.14951902456822921,0.16544259951474433,0.16854271148978572
98,108,A10,0.10010353036260365,0.10744954020133636,0.1113163648676752,0.12578765113794785,0.12885479013083181
98,108,A25,0.05246817125806553,0.061924862755557905,0.06148837904193518,0.06950808093581773,0.06811561813657908
98,109,A0,0.173655914158123,0.18264174441451067,0.18889704506240798,0.20360307011904608,0.21079651330600782
98,109,A1,0.15204664505201468,0.17052129047602896,0.17637152665196476,0.18875143082089552,0.19456905720235587
98,109,A5,0.1169946512605146,0.13562062773687983,0.14196921945460325,0.15939501178395732,0.16306312995547048
98,109,A10,0.09425526671765028,0.10213254656962324,0.10578574140825758,0.12113446010159434,0.1248091204129456
98,109,A25,0.048869577391257524,0.059389929748693365,0.05902346649984824,0.06680592131447126,0.06590971231689033
98,110,A0,0.1703871024484793,0.17913037634770904,0.18562683610404923,0.1994007182937612,0.20512971570574876
98,110,A1,0.14883028256597786,0.16652891624423619,0.17286244899803507,0.1848669100371446,0.1894511406018338
98,110,A5,0.11285252947306591,0.13035900105497786,0.13719520773656263,0.1537170696912544,0.1569510657502504
98,110,A10,0.088690429072268,0.09645906220556928,0.10093396609754644,0.11675579513959684,0.11983390634223118
98,110,A25,0.04557553180811326,0.0556459833758329,0.0567073276796736,0.0642253611576679,0.06399126126426896
98,111,A0,0.1645065109776576,0.1732146078344263,0.17873897699920205,0.19371334134597684,0.1979895175754224
98,111,A1,0.14445260911479924,0.16126996342616834,0.16667145069870454,0.17870052127878436,0.1825557875641898
98,111,A5,0.1086794469846483,0.12511373859289157,0.1312192710241904,0.14802588790341772,0.15077175087072162
98,111,A10,0.08466381048013294,0.09221183921883591,0.09641441830531947,0.11254889156568885,0.11469045728766905
98,111,A25,0.04317111817949426,0.05245620810208087,0.053489029669615266,0.06117498486664746,0.06039122556399002
98,112,A0,0.16025963178515218,0.1690872603055178,0.17175846823567162,0.18678144654752643,0.1904706925327826
98,112,A1,0.1414962510202558,0.15777247210336118,0.160259158955722,0.17263339083311818,0.17591969448408828
98,112,A5,0.10668415395620627,0.12242347612844581,0.12584192378995962,0.14271417013511645,0.14484095517710044
98,112,A10,0.08093214072809837,0.08801624701179481,0.09191939478086543,0.10784470647976384,0.10953517303171147
98,112,A25,0.041072963084676374,0.04976473350991349,0.05072183484461155,0.05820361771151486,0.057466188797692275
98,113,A0,0.1583252274546752,0.16580751476775285,0.16535173196824277,0.18057354717628873,0.1842383900820509
98,113,A1,0.14011147431416726,0.15480139860876266,0.1540418870716439,0.16695630011072254,0.17023529930116
98,113,A5,0.1065914492886808,0.12068424201446283,0.1204962795477188,0.13695643517845857,0.13894391706134374
98,113,A10,0.07890585565963967,0.08543146332499958,0.08766445955230959,0.10305960020428137,0.10469040363377322
98,113,A25,0.0390286458711126,0.04716765769682397,0.0481004308059462,0.055428102535335935,0.05466882655568404
98,114,A0,0.15626144322612515,0.1631667481096649,0.16073510163421148,0.17543267582376065,0.17892264269513666
98,114,A1,0.13904875647795822,0.15263844027232062,0.1499042211181179,0.16222314774041546,0.16532125129490516
98,114,A5,0.10428367746405008,0.11653644538860702,0.11578027859048061,0.13277339805316912,0.13484104585923862
98,114,A10,0.07622902523091805,0.08183530368136496,0.08394439174381348,0.09991906526689656,0.10179543250012388
98,114,A25,0.03771986179570811,0.04486019459866023,0.04580028869760603,0.05329363829699565,0.05255068721739669
98,115,A0,0.15387587788402854,0.1608771307928975,0.15799966767855825,0.17152608261441052,0.17539085118102105
98,115,A1,0.13595061955636004,0.1490994038680559,0.14706452712144202,0.1587417160547265,0.16226368793250245
98,115,A5,0.10238378965360558,0.11410686696458752,0.1139295531534333,0.12987851891009003,0.13265595869815344
98,115,A10,0.07478567430564283,0.07997823590004954,0.08185971141248206,0.09813825856816094,0.1007457211638688
98,115,A25,0.03667368928665793,0.04307576599774709,0.04392244169800022,0.05180158066016985,0.05226790608369627
99,89,A0,,,,,
99,89,A1,,,,,
99,89,A5,,,,,
99,89,A10,,,,,
99,89,A25,,,,,
99,90,A0,,,,,
99,90,A1,,,,,
99,90,A5,,,,,
99,90,A10,,,,,
99,90,A25,,,,,
99,91,A0,,,,,
99,91,A1,,,,,
99,91,A5,,,,,
99,91,A10,,,,,
99,91,A25,,,,,
99,92,A0,,,,,
99,92,A1,,,,,
99,92,A5,,,,,
99,92,A10,,,,,
99,92,A25,,,,,
99,93,A0,,,,,
99,93,A1,,,,,
99,93,A5,,,,,
99,93,A10,,,,,
99,93,A25,,,,,
99,94,A0,,,,,
99,94,A1,,,,,
99,94,A5,,,,,
99,94,A10,,,,,
99,94,A25,,,,,
99,95,A0,,,,,
99,95,A1,,,,,
99,95,A5,,,,,
99,95,A10,,,,,
99,95,A25,,,,,
99,96,A0,,,,,
99,96,A1,,,,,
99,96,A5,,,,,
99,96,A10,,,,,
99,96,A25,,,,,
99,97,A0,,,,,
99,97,A1,,,,,
99,97,A5,,,,,
99,97,A10,,,,,
99,97,A25,,,,,
99,98,A0,,,,,
99,98,A1,,,,,
99,98,A5,,,,,
99,98,A10,,,,,
99,98,A25,,,,,
99,99,A0,,,,,
99,99,A1,,,,,
99,99,A5,,,,,
99,99,A10,,,,,
99,99,A25,,,,,
99,100,A0,0.24797147638147093,0.23542697013123742,0.23841085242234983,0.24324287038447837,0.24900228942450583
99,100,A1,0.24042396874912425,0.22785604085660027,0.23081021520568795,0.23232516517675483,0.22973298911516843
99,100,A5,0.19784613884249647,0.19190420783432083,0.1936589139015769,0.20219295965439715,0.19367115489215414
99,100,A10,0.18730576135639068,0.16816559794486374,0.16996828630707833,0.16533158098091244,0.16516141611983862
99,100,A25,0.07334020838322017,0.09726468570185434,0.09031703727808627,0.08866385903092935,0.08573747804774481
99,101,A0,0.23723624014822042,0.24704264232225806,0.24797936105750387,0.25345117542889745,0.25319847602407597
99,101,A1,0.2262823727775626,0.2345576271214038,0.23501245448506347,0.23966660949954047,0.23788639259105568
99,101,A5,0.19403177427318952,0.19537273676041667,0.1971070549462718,0.20908770399995033,0.20097373414954947
99,101,A10,0.18351031696725761,0.17344093120669024,0.17541109373705363,0.17682238457268887,0.17326542033284845
99,101,A25,0.08314074431896852,0.0966987638528863,0.09350378453833626,0.09637926708724633,0.09186208456554486
99,102,A0,0.24120306633170244,0.23308512586803914,0.22827030194884385,0.23484615253497523,0.23392220549796638
99,102,A1,0.21652070265088413,0.22161339483758768,0.2160148962073911,0.22275176047972117,0.22131466793439053
99,102,A5,0.18541225111720924,0.18742635891912102,0.1824198382626082,0.1855364191159523,0.18357733847575058
99,102,A10,0.17057472616536853,0.16002397315826328,0.15420249710345152,0.15676114599819863,0.15598303300715105
99,102,A25,0.08639769328842523,0.09599339568559799,0.08102328715414318,0.08750547484759298,0.08139153445846938
99,103,A0,0.25057333816449434,0.23327908126228283,0.23185571720600992,0.2316288714112738,0.2335301918493183
99,103,A1,0.21239842652264435,0.21490291448627077,0.21223407876760172,0.2096669764200719,0.21172684878951328
99,103,A5,0.16816789028147097,0.17318971580563636,0.16984898317511565,0.175219063701383,0.1749674820095405
99,103,A10,0.1495742206794717,0.1468527445974075,0.14284566535661875,0.14769243367558776,0.14704333052466392
99,103,A25,0.07902273146728986,0.08770080545683805,0.07641521567449423,0.08232238203838757,0.077137146540596
99,104,A0,0.2426201263182742,0.23309535456790884,0.23594626528025395,0.22939522104974416,0.23399618621555232
99,104,A1,0.2092276652569837,0.2116377386135704,0.21317010532046696,0.2045764079424964,0.20767011121615783
99,104,A5,0.16396220622045493,0.16861360127974426,0.16951592902885282,0.17056551968236078,0.1714250762586879
99,104,A10,0.13938575776274817,0.13915349499898844,0.1383200539823229,0.1422787811031446,0.14240851837255955
99,104,A25,0.07407316489700073,0.08407390150047096,0.07636373261896647,0.08204665333492302,0.07752300769762356
99,105,A0,0.22375824486471776,0.22241811175937617,0.2277534177643974,0.22975784572120928,0.23214034826318933
99,105,A1,0.19458473068605717,0.20353827584495263,0.20778542467717903,0.20633952751612888,0.20866475254897573
99,105,A5,0.15219398990343894,0.1651994765251779,0.1692169874101571,0.17416222942879633,0.17484745973562235
99,105,A10,0.12794726856568725,0.127725361875276,0.1293520185501111,0.139889511097372,0.13691811019061634
99,105,A25,0.06795514256769926,0.07696737908990683,0.07129169804954424,0.07930517133187177,0.07756148360180991
99,106,A0,0.20551245820622016,0.21199713776330917,0.21796274738014285,0.22771771280106773,0.23160133030926633
99,106,A1,0.1792815664719989,0.19441961554310075,0.19954605333674952,0.2065308262209018,0.21039272938448947
99,106,A5,0.14069942364530785,0.1589549201000398,0.1638337477337301,0.1755103069929727,0.17698792698421234
99,106,A10,0.11717034814399345,0.11671045529855559,0.11863359789742937,0.13280953509140797,0.13180167014046312
99,106,A25,0.06331348897839781,0.07023214596410657,0.06560967784589437,0.07628604248510855,0.07264695108440637
99,107,A0,0.1892578607872713,0.20262003556287525,0.20928414657381325,0.2221456834840498,0.22696804573726168
99,107,A1,0.16541570234068675,0.18666565965830265,0.19256749524159789,0.2026414292211815,0.2076879284494785
99,107,A5,0.12903900674702523,0.1524847338944599,0.15829507934084472,0.1726064592280607,0.17468988361127424
99,107,A10,0.10747603271971688,0.11427303167858185,0.11708002851577964,0.13264329106744827,0.13251099296979374
99,107,A25,0.05727920661739902,0.06371796628744571,0.0616660953497746,0.07203752622314787,0.06925618173795382
99,108,A0,0.17669711167296068,0.19020623444375012,0.19753733421564534,0.21299106054017442,0.2187252796047167
99,108,A1,0.15467318944127956,0.17572718904512208,0.18244111037388647,0.19548941407997766,0.20124495849433552
99,108,A5,0.12036907321263968,0.14282064798622654,0.14968136409250737,0.1649336957644183,0.1677646819844894
99,108,A10,0.09896058092627416,0.10628240902136381,0.1099760750636968,0.12698547054353387,0.12771931492005825
99,108,A25,0.05240148604994175,0.05869328250060531,0.05846544516258166,0.06839546181537356,0.06598442291126347
99,109,A0,0.16734345171198967,0.1813530450414222,0.1878557319912083,0.20518900067977378,0.21150567914078053
99,109,A1,0.1466032643841216,0.168214195570233,0.17405666159080016,0.18928546123793052,0.1946995630898531
99,109,A5,0.11356313274710123,0.13506882796368205,0.14143045492089013,0.15838259130813484,0.16185768662935426
99,109,A10,0.09268456144417318,0.1005881551667652,0.10406451218105744,0.12180036946700405,0.1234090820651618
99,109,A25,0.048481809577798816,0.05622168106174877,0.05605126183297351,0.06554879851212687,0.06377172521935896
99,110,A0,0.16432827756372007,0.17765645458347779,0.18439978170891966,0.20050429198898786,0.2053075512542688
99,110,A1,0.14357248674657277,0.16408138139460718,0.17044806622080674,0.1850327278541141,0.18914427794866273
99,110,A5,0.1093617940201496,0.12941471570605476,0.13630350593748888,0.15231585574735854,0.1553367373508755
99,110,A10,0.08678687943446546,0.09457057972261157,0.09895185803005373,0.11700132331105595,0.11813593668420315
99,110,A25,0.04494557418051409,0.052429759881728655,0.05378979516669053,0.06285795190911861,0.061871568837146756
99,111,A0,0.15846139635550896,0.17139900555103724,0.17707647608794033,0.19429453422251036,0.19760442745633888
99,111,A1,0.139262515016027,0.15860616565589017,0.16396655903516064,0.17837924628226695,0.18174211795836695
99,111,A5,0.1051362232982319,0.12383860885064821,0.129936474231786,0.14629467643306487,0.14880626966518104
99,111,A10,0.08259694784584329,0.09014191515866468,0.09423712256669334,0.11245192498750435,0.11272745075298457
99,111,A25,0.042404663936432024,0.04924201908646526,0.05054836134916488,0.05967811661483115,0.05815766057739423
99,112,A0,0.1543429625508352,0.1671065333617345,0.16971610962067643,0.18682599030441824,0.18957604991915936
99,112,A1,0.13646570949321418,0.15504912479361663,0.15728945300078961,0.17190169759023302,0.17469013748724554
99,112,A5,0.10325149674535947,0.12104726547747371,0.12426665910885336,0.14072720821491017,0.14259223722241127
99,112,A10,0.0787463632996841,0.08579448951256144,0.0895765470575373,0.10741865286531214,0.10734414665979318
99,112,A25,0.040211387352203025,0.04658788123882989,0.047793557488121634,0.05660142810946168,0.055183232969689196
99,113,A0,0.1526740425472809,0.16374018658437078,0.16301841484308532,0.18020126139130524,0.1829879034792871
99,113,A1,0.1353239837751892,0.15206153622002785,0.15085567672143516,0.16589491370253667,0.16870875309191155
99,113,A5,0.10338145558072208,0.11928382979929,0.11866965622920356,0.1347180883891555,0.1364519777625834
99,113,A10,0.07673071105522243,0.08318550407992877,0.08519413932863294,0.10234294307909429,0.10232246106012027
99,113,A25,0.038088220706566554,0.04402945718960664,0.04519261167064459,0.053747691228341034,0.05235157696674728
99,114,A0,0.15083447086115861,0.1610635800216137,0.15825907743349943,0.17476235344080562,0.17741807729336345
99,114,A1,0.13449406423290322,0.14993463438685412,0.14665854479270182,0.16093227595959703,0.16358298622334383
99,114,A5,0.10113007262379936,0.11496432164776652,0.11377306916954519,0.13041350811786692,0.13224842331651923
99,114,A10,0.07402252526248179,0.07950495691138391,0.08139596229608562,0.09905091577844713,0.09939455064147115
99,114,A25,0.03675641419923341,0.04177391517950875,0.04293044937648951,0.05158484868179166,0.05024588201912552
99,115,A0,0.14862781181452495,0.15876299510315714,0.15550838408049672,0.17066539135931458,0.17376703718440414
99,115,A1,0.13148160703621425,0.14634646677560129,0.14384273210948123,0.15732198780891568,0.1604478170791269
99,115,A5,0.09930393287393169,0.11248430471297179,0.11193154867272659,0.12748715902138916,0.13008730882494193
99,115,A10,0.07262406545739251,0.07767572907057822,0.07933856132454223,0.09721642336145937,0.09842431992418066
99,115,A25,0.03570537551885526,0.040066066038491985,0.04111095486638433,0.05010553998487046,0.05008204347745867
100,89,A0,,,,,
100,89,A1,,,,,
100,89,A5,,,,,
100,89,A10,,,,,
100,89,A25,,,,,
100,90,A0,,,,,
100,90,A1,,,,,
100,90,A5,,,,,
100,90,A10,,,,,
100,90,A25,,,,,
100,91,A0,,,,,
100,91,A1,,,,,
100,91,A5,,,,,
100,91,A10,,,,,
100,91,A25,,,,,
100,92,A0,,,,,
100,92,A1,,,,,
100,92,A5,,,,,
100,92,A10,,,,,
100,92,A25,,,,,
100,93,A0,,,,,
100,93,A1,,,,,
100,93,A5,,,,,
100,93,A10,,,,,
100,93,A25,,,,,
100,94,A0,,,,,
100,94,A1,,,,,
100,94,A5,,,,,
100,94,A10,,,,,
100,94,A25,,,,,
100,95,A0,,,,,
100,95,A1,,,,,
100,95,A5,,,,,
100,95,A10,,,,,
100,95,A25,,,,,
100,96,A0,,,,,
100,96,A1,,,,,
100,96,A5,,,,,
100,96,A10,,,,,
100,96,A25,,,,,
100,97,A0,,,,,
100,97,A1,,,,,
100,97,A5,,,,,
100,97,A10,,,,,
100,97,A25,,,,,
100,98,A0,,,,,
100,98,A1,,,,,
100,98,A5,,,,,
100,98,A10,,,,,
100,98,A25,,,,,
100,99,A0,,,,,
100,99,A1,,,,,
100,99,A5,,,,,
100,99,A10,,,,,
100,99,A25,,,,,
100,100,A0,,,,,
100,100,A1,,,,,
100,100,A5,,,,,
100,100,A10,,,,,
100,100,A25,,,,,
100,101,A0,0.22104328182200533,0.25794584830880063,0.2570725700715936,0.2680050322281001,0.2597092514407108
100,101,A1,0.20574069366282483,0.24143833345530208,0.24011027856803951,0.24930496109633848,0.24196600329176765
100,101,A5,0.1933157980946657,0.19652132101856484,0.1969548970358403,0.21580022710480026,0.2065590883795817
100,101,A10,0.18158838048959153,0.17280162168862034,0.17309358816318487,0.1924977288722628,0.17992384044212817
100,101,A25,0.09807012861404116,0.10101924754600239,0.10043929705617462,0.10860597924685143,0.10001576885655677
100,102,A0,0.23173003617538637,0.23570142437432787,0.227762754922017,0.23834704943646964,0.2318372989336864
100,102,A1,0.19957235986549948,0.22188578829891456,0.21308092617015098,0.22353904520431342,0.21851050018264348
100,102,A5,0.18206175927953328,0.18554328914412124,0.17742266076109936,0.1821610062245196,0.18150210940450576
100,102,A10,0.16498157157962812,0.15512544746340767,0.14558796117633832,0.16052429600641782,0.15466118397143838
100,102,A25,0.09743626580829255,0.09863859542524595,0.08148679637130439,0.0926986855407786,0.08333714061678549
100,103,A0,0.24581113350545528,0.23528979399056027,0.23237141075018128,0.23345022380646926,0.2318685085139463
100,103,A1,0.19865660040154595,0.2134295894944367,0.2090883968797243,0.20698624394860374,0.20722676818948366
100,103,A5,0.16134393119427942,0.16821825269601537,0.16295838627711087,0.17010816517916613,0.17125859608955435
100,103,A10,0.14012922836869218,0.13988604318605186,0.13354555547457564,0.14824761810109946,0.14381701812725764
100,103,A25,0.08545792040190651,0.08761155770438403,0.07561082971745291,0.08492151685597545,0.07753275417986474
100,104,A0,0.23721972022179888,0.234667179411656,0.23717692973043986,0.23040557289359462,0.23276003842050152
100,104,A1,0.19760005210697285,0.20980604344556308,0.21084076512073807,0.20141370826980678,0.20325869922146303
100,104,A5,0.15766190213849848,0.16372120788686906,0.16393684068119646,0.16554609206078286,0.16774948637252848
100,104,A10,0.12979207133077986,0.1320402839502201,0.12997484380182925,0.1416401981290653,0.13890050602421364
100,104,A25,0.07823140273063624,0.08327712250723433,0.07570992724222786,0.0840708154483004,0.07791666604044407
100,105,A0,0.2161142595420623,0.22194842532774336,0.22741349688690957,0.23066024303632884,0.23080091877525313
100,105,A1,0.18245456396589374,0.2006619527435102,0.2049468610701903,0.2039977977178263,0.2051543494421997
100,105,A5,0.1449823671156392,0.16055346123868752,0.1645179235173275,0.17057882470188734,0.17235486540997857
100,105,A10,0.1180461150062035,0.11989299714735031,0.12090300416099779,0.13895914695134384,0.13307969853667087
100,105,A25,0.07040067037417859,0.07511897619378229,0.06990152114069169,0.0805350594258444,0.07789594487152472
100,106,A0,0.19635392983558722,0.21010583882247147,0.21627271943025977,0.22819974865400713,0.2303762453261892
100,106,A1,0.16669811439556476,0.19065152998445697,0.19593594576784068,0.20455095763732428,0.20763066626946913
100,106,A5,0.13287595179031794,0.1540805417937426,0.15903694444324376,0.17263139973621877,0.17515719859774484
100,106,A10,0.1071440850327654,0.1084234417350878,0.10986038261352056,0.13100065496538896,0.12778068300134512
100,106,A25,0.0647465622997656,0.06768562446374263,0.0636063804663565,0.07690892815897603,0.07223155609881857
100,107,A0,0.17921232378559887,0.19979301121458803,0.20672054701687437,0.22187096119074456,0.22531693580556858
100,107,A1,0.15267194875739287,0.1823993403088896,0.1885363313569087,0.20042286958558614,0.20493302310695935
100,107,A5,0.12073591676162373,0.14741087960075236,0.15340554291255848,0.169724434407787,0.1728007408514979
100,107,A10,0.09749126306935776,0.10671721685805083,0.10920926896965319,0.13103974045418665,0.12908129457673184
